ms	datetime	channel	type	magnitude	minute_total	baseline	organic_n
1550591636000	2019-02-19 15:53:56 UTC	ts	minor	100	100	2.6	60
1550594883000	2019-02-19 16:48:03 UTC	pdp	minor	70	70	2.6	60
1550603983000	2019-02-19 19:19:43 UTC	pdp	minor	56	56	1.3	60
1550608950000	2019-02-19 20:42:30 UTC	pdp	audit	1401	1401	2.2	60
1550608952000	2019-02-19 20:42:32 UTC	ts	audit	7500	7500	0.5	60
1550613968000	2019-02-19 22:06:08 UTC	pdp	minor	64	64	1.2	60
1550624724000	2019-02-20 01:05:24 UTC	ts	minor	-83	-83	-2.7	60
1550624784000	2019-02-20 01:06:24 UTC	pdp	minor	-57	-57	-0.1	60
1550624785000	2019-02-20 01:06:25 UTC	ts	minor	-121	-209	-2.9	60
1550624789000	2019-02-20 01:06:29 UTC	ts	minor	-88	-209	-2.9	59
1550631632000	2019-02-20 03:00:32 UTC	ts	minor	54	54	0.8	60
1550654913000	2019-02-20 09:28:33 UTC	ts	minor	65	65	1.9	60
1550662875000	2019-02-20 11:41:15 UTC	ts	minor	-56	-56	-0.8	60
1550669285000	2019-02-20 13:28:05 UTC	ts	minor	54	54	1.6	60
1550669956000	2019-02-20 13:39:16 UTC	pdp	minor	79	79	1.8	60
1550669957000	2019-02-20 13:39:17 UTC	ts	minor	107	107	2.0	60
1550671139000	2019-02-20 13:58:59 UTC	ts	minor	63	63	1.2	60
1550680115000	2019-02-20 16:28:35 UTC	pdp	minor	56	56	1.8	60
1550683654000	2019-02-20 17:27:34 UTC	pdp	minor	94	94	1.4	60
1550685166000	2019-02-20 17:52:46 UTC	pdp	minor	57	57	2.2	60
1550685583000	2019-02-20 17:59:43 UTC	pdp	minor	75	75	2.1	60
1550691987000	2019-02-20 19:46:27 UTC	pdp	minor	79	79	1.6	60
1550692375000	2019-02-20 19:52:55 UTC	pdp	minor	70	70	1.4	60
1550693592000	2019-02-20 20:13:12 UTC	pdp	minor	53	53	1.6	60
1550696932000	2019-02-20 21:08:52 UTC	pdp	minor	-82	-82	0.1	60
1550715647000	2019-02-21 02:20:47 UTC	ts	minor	51	51	0.6	60
1550716334000	2019-02-21 02:32:14 UTC	ts	minor	54	54	0.8	60
1550752366000	2019-02-21 12:32:46 UTC	ts	minor	121	121	2.1	60
1550752918000	2019-02-21 12:41:58 UTC	ts	minor	52	52	1.4	60
1550757789000	2019-02-21 14:03:09 UTC	ts	minor	57	57	1.7	60
1550761697000	2019-02-21 15:08:17 UTC	ts	minor	73	73	1.2	60
1550762024000	2019-02-21 15:13:44 UTC	ts	minor	73	73	0.9	60
1550767007000	2019-02-21 16:36:47 UTC	ts	minor	53	53	1.6	60
1550770770000	2019-02-21 17:39:30 UTC	ts	minor	53	53	1.4	60
1550772343000	2019-02-21 18:05:43 UTC	ts	minor	-62	-62	1.8	60
1550799038000	2019-02-22 01:30:38 UTC	pdp	minor	59	59	0.8	60
1550836221000	2019-02-22 11:50:21 UTC	ts	minor	-63	-63	-2.7	60
1550839171000	2019-02-22 12:39:31 UTC	pdp	minor	92	92	0.8	60
1550846550000	2019-02-22 14:42:30 UTC	ts	minor	58	58	2.1	60
1550847369000	2019-02-22 14:56:09 UTC	ts	minor	65	65	2.8	60
1550848464000	2019-02-22 15:14:24 UTC	pdp	minor	57	57	2.0	60
1550848813000	2019-02-22 15:20:13 UTC	pdp	minor	67	67	1.6	60
1550848914000	2019-02-22 15:21:54 UTC	ts	minor	65	65	1.8	60
1550849281000	2019-02-22 15:28:01 UTC	ts	minor	-79	-79	2.5	60
1550851476000	2019-02-22 16:04:36 UTC	ts	minor	92	92	2.5	60
1550853962000	2019-02-22 16:46:02 UTC	ts	minor	84	84	3.0	60
1550854046000	2019-02-22 16:47:26 UTC	ts	minor	74	74	2.6	60
1550854266000	2019-02-22 16:51:06 UTC	ts	minor	64	64	3.2	60
1550854306000	2019-02-22 16:51:46 UTC	pdp	minor	86	86	2.6	60
1550856454000	2019-02-22 17:27:34 UTC	ts	minor	55	55	2.5	60
1550856495000	2019-02-22 17:28:15 UTC	ts	minor	62	62	1.0	59
1550856866000	2019-02-22 17:34:26 UTC	ts	minor	54	54	1.9	60
1550858166000	2019-02-22 17:56:06 UTC	ts	minor	66	66	0.9	60
1550859172000	2019-02-22 18:12:52 UTC	ts	minor	-57	-57	2.7	60
1550865199000	2019-02-22 19:53:19 UTC	pdp	minor	-52	-52	-2.3	60
1550869382000	2019-02-22 21:03:02 UTC	ts	audit	4360	4360	0.7	60
1550869446000	2019-02-22 21:04:06 UTC	pdp	audit	-20065	-20065	2.5	60
1550872276000	2019-02-22 21:51:16 UTC	pdp	minor	66	66	2.4	60
1550873621000	2019-02-22 22:13:41 UTC	pdp	minor	91	91	2.2	60
1550878373000	2019-02-22 23:32:53 UTC	pdp	minor	60	60	1.0	60
1550878413000	2019-02-22 23:33:33 UTC	pdp	minor	-71	-71	1.5	59
1550878443000	2019-02-22 23:34:03 UTC	pdp	minor	65	65	2.0	59
1550879677000	2019-02-22 23:54:37 UTC	pdp	minor	86	86	3.4	60
1550922925000	2019-02-23 11:55:25 UTC	pdp	minor	84	84	2.3	60
1550922925000	2019-02-23 11:55:25 UTC	ts	minor	53	53	1.7	60
1550923376000	2019-02-23 12:02:56 UTC	ts	minor	-115	-115	-1.8	60
1550950860000	2019-02-23 19:41:00 UTC	pdp	audit	1027	1027	2.8	60
1550951036000	2019-02-23 19:43:56 UTC	ts	audit	4102	4102	0.6	60
1550961983000	2019-02-23 22:46:23 UTC	ts	minor	83	167	0.3	60
1550961984000	2019-02-23 22:46:24 UTC	ts	minor	84	167	0.3	59
1550963732000	2019-02-23 23:15:32 UTC	ts	minor	-213	-213	0.3	60
1550964894000	2019-02-23 23:34:54 UTC	ts	minor	60	-46	1.2	60
1550964899000	2019-02-23 23:34:59 UTC	ts	minor	-106	-46	1.1	59
1550969157000	2019-02-24 00:45:57 UTC	ts	minor	53	53	0.6	60
1550976082000	2019-02-24 02:41:22 UTC	ts	minor	-284	-284	1.6	60
1550976450000	2019-02-24 02:47:30 UTC	pdp	minor	61	61	2.2	60
1551008852000	2019-02-24 11:47:32 UTC	ts	minor	-57	-244	-0.5	60
1551008863000	2019-02-24 11:47:43 UTC	ts	minor	-56	-244	-0.7	59
1551008864000	2019-02-24 11:47:44 UTC	ts	minor	-74	-244	-0.7	58
1551008874000	2019-02-24 11:47:54 UTC	ts	minor	-57	-244	-2.2	57
1551036880000	2019-02-24 19:34:40 UTC	pdp	audit	2739	2739	1.5	60
1551036881000	2019-02-24 19:34:41 UTC	ts	audit	5476	5476	1.1	60
1551094787000	2019-02-25 11:39:47 UTC	ts	minor	-55	-55	-1.6	60
1551112605000	2019-02-25 16:36:45 UTC	ts	minor	55	55	1.3	60
1551112928000	2019-02-25 16:42:08 UTC	pdp	minor	55	55	0.5	60
1551115597000	2019-02-25 17:26:37 UTC	ts	minor	89	89	0.5	60
1551117437000	2019-02-25 17:57:17 UTC	pdp	minor	-61	-61	0.8	60
1551119005000	2019-02-25 18:23:25 UTC	ts	minor	-57	7	1.5	60
1551119018000	2019-02-25 18:23:38 UTC	ts	minor	64	7	1.2	59
1551120845000	2019-02-25 18:54:05 UTC	ts	minor	101	101	-0.3	60
1551123211000	2019-02-25 19:33:31 UTC	pdp	audit	-3479	-3479	1.2	60
1551123253000	2019-02-25 19:34:13 UTC	ts	audit	1601	1601	0.5	60
1551130419000	2019-02-25 21:33:39 UTC	ts	minor	68	68	-0.3	60
1551130994000	2019-02-25 21:43:14 UTC	ts	minor	-60	-60	0.5	60
1551134149000	2019-02-25 22:35:49 UTC	pdp	minor	97	175	1.4	60
1551134150000	2019-02-25 22:35:50 UTC	pdp	minor	78	175	1.4	59
1551134199000	2019-02-25 22:36:39 UTC	pdp	minor	-72	-72	1.4	58
1551134464000	2019-02-25 22:41:04 UTC	pdp	minor	-58	-58	2.2	60
1551210174000	2019-02-26 19:42:54 UTC	ts	audit	2641	2641	0.5	60
1551210247000	2019-02-26 19:44:07 UTC	pdp	audit	-2262	-2262	0.4	60
1551267942000	2019-02-27 11:45:42 UTC	pdp	minor	-60	-60	-0.9	60
1551267950000	2019-02-27 11:45:50 UTC	ts	minor	-67	-67	-1.4	60
1551271593000	2019-02-27 12:46:33 UTC	ts	minor	60	60	2.5	60
1551287970000	2019-02-27 17:19:30 UTC	pdp	minor	69	69	-0.4	60
1551296386000	2019-02-27 19:39:46 UTC	pdp	audit	-1946	-1946	1.1	60
1551296781000	2019-02-27 19:46:21 UTC	ts	audit	1841	1841	1.1	60
1551305278000	2019-02-27 22:07:58 UTC	pdp	minor	55	55	0.0	60
1551307171000	2019-02-27 22:39:31 UTC	pdp	minor	51	51	0.7	60
1551351574000	2019-02-28 10:59:34 UTC	ts	minor	-73	-73	1.0	60
1551382498000	2019-02-28 19:34:58 UTC	pdp	audit	-2432	-2432	0.9	60
1551383335000	2019-02-28 19:48:55 UTC	ts	audit	2957	2957	0.7	60
1551430374000	2019-03-01 08:52:54 UTC	ts	minor	64	64	0.8	60
1551430401000	2019-03-01 08:53:21 UTC	ts	minor	65	65	1.6	59
1551441015000	2019-03-01 11:50:15 UTC	ts	minor	-80	-80	-1.0	60
1551469005000	2019-03-01 19:36:45 UTC	pdp	audit	-1881	-1881	1.0	60
1551469122000	2019-03-01 19:38:42 UTC	ts	audit	3158	3158	0.5	60
1551478749000	2019-03-01 22:19:09 UTC	pdp	minor	89	89	-0.5	60
1551524064000	2019-03-02 10:54:24 UTC	ts	minor	69	69	1.9	60
1551532465000	2019-03-02 13:14:25 UTC	ts	minor	58	58	1.8	60
1551543405000	2019-03-02 16:16:45 UTC	ts	minor	-121	-121	2.2	60
1551555482000	2019-03-02 19:38:02 UTC	pdp	audit	-2384	-2384	0.8	60
1551555493000	2019-03-02 19:38:13 UTC	ts	audit	4899	4899	0.6	60
1551557376000	2019-03-02 20:09:36 UTC	pdp	minor	58	58	2.5	60
1551597702000	2019-03-03 07:21:42 UTC	ts	minor	64	64	2.5	60
1551600073000	2019-03-03 08:01:13 UTC	ts	minor	65	65	1.3	60
1551609050000	2019-03-03 10:30:50 UTC	pdp	minor	-59	-59	-0.9	60
1551612642000	2019-03-03 11:30:42 UTC	ts	minor	70	70	2.5	60
1551625615000	2019-03-03 15:06:55 UTC	pdp	minor	88	88	0.4	60
1551640991000	2019-03-03 19:23:11 UTC	ts	audit	7342	7342	0.5	60
1551641584000	2019-03-03 19:33:04 UTC	pdp	audit	-2407	-2407	2.4	60
1551682241000	2019-03-04 06:50:41 UTC	ts	minor	71	71	0.6	60
1551689287000	2019-03-04 08:48:07 UTC	ts	minor	54	54	1.0	60
1551689397000	2019-03-04 08:49:57 UTC	ts	minor	54	54	1.1	60
1551695337000	2019-03-04 10:28:57 UTC	ts	minor	61	61	0.8	60
1551698999000	2019-03-04 11:29:59 UTC	ts	minor	65	65	2.6	60
1551701131000	2019-03-04 12:05:31 UTC	ts	minor	84	84	1.7	60
1551701377000	2019-03-04 12:09:37 UTC	pdp	minor	51	51	2.5	60
1551702614000	2019-03-04 12:30:14 UTC	ts	minor	109	109	1.8	60
1551702629000	2019-03-04 12:30:29 UTC	pdp	minor	-59	-59	-1.3	60
1551702794000	2019-03-04 12:33:14 UTC	ts	minor	78	78	1.8	60
1551714013000	2019-03-04 15:40:13 UTC	pdp	minor	52	52	1.2	60
1551728194000	2019-03-04 19:36:34 UTC	ts	audit	5833	5833	0.9	60
1551730425000	2019-03-04 20:13:45 UTC	pdp	minor	52	52	1.8	60
1551764597000	2019-03-05 05:43:17 UTC	ts	minor	84	84	0.3	60
1551787225000	2019-03-05 12:00:25 UTC	pdp	minor	91	91	-0.1	60
1551802958000	2019-03-05 16:22:38 UTC	ts	minor	70	70	1.2	60
1551814815000	2019-03-05 19:40:15 UTC	ts	audit	2529	2529	0.7	60
1551815173000	2019-03-05 19:46:13 UTC	pdp	audit	-1921	-1921	1.0	60
1551851539000	2019-03-06 05:52:19 UTC	pdp	minor	137	137	1.6	60
1551858432000	2019-03-06 07:47:12 UTC	ts	minor	91	91	1.5	60
1551882564000	2019-03-06 14:29:24 UTC	ts	minor	83	83	0.8	60
1551886654000	2019-03-06 15:37:34 UTC	ts	minor	90	90	0.6	60
1551890983000	2019-03-06 16:49:43 UTC	ts	minor	53	53	1.6	60
1551893304000	2019-03-06 17:28:24 UTC	ts	minor	64	64	1.2	60
1551900893000	2019-03-06 19:34:53 UTC	pdp	audit	-2185	-2185	1.0	60
1551900895000	2019-03-06 19:34:55 UTC	ts	audit	2962	2962	0.6	60
1551953135000	2019-03-07 10:05:35 UTC	ts	minor	54	54	1.9	60
1551986349000	2019-03-07 19:19:09 UTC	ts	audit	4126	4126	0.9	60
1551986391000	2019-03-07 19:19:51 UTC	pdp	minor	-317	-317	0.8	60
1552033321000	2019-03-08 08:22:01 UTC	ts	minor	-56	-56	2.0	60
1552041026000	2019-03-08 10:30:26 UTC	pdp	minor	98	98	-0.8	60
1552042191000	2019-03-08 10:49:51 UTC	pdp	minor	84	84	-0.1	60
1552054019000	2019-03-08 14:06:59 UTC	ts	minor	89	89	0.6	60
1552054957000	2019-03-08 14:22:37 UTC	pdp	minor	-61	-61	2.8	60
1552073351000	2019-03-08 19:29:11 UTC	pdp	audit	-2676	-2676	2.4	60
1552073449000	2019-03-08 19:30:49 UTC	ts	audit	3339	3339	0.9	60
1552084687000	2019-03-08 22:38:07 UTC	pdp	minor	72	72	0.6	60
1552098146000	2019-03-09 02:22:26 UTC	pdp	minor	55	55	1.2	60
1552098190000	2019-03-09 02:23:10 UTC	pdp	minor	-54	-54	1.4	59
1552100402000	2019-03-09 03:00:02 UTC	pdp	minor	-57	-57	1.6	60
1552103684000	2019-03-09 03:54:44 UTC	pdp	minor	55	55	1.7	60
1552104145000	2019-03-09 04:02:25 UTC	pdp	minor	53	53	1.6	60
1552119313000	2019-03-09 08:15:13 UTC	ts	minor	90	90	1.7	60
1552119571000	2019-03-09 08:19:31 UTC	ts	minor	65	65	0.9	60
1552141831000	2019-03-09 14:30:31 UTC	pdp	minor	-69	-69	-1.6	60
1552144968000	2019-03-09 15:22:48 UTC	ts	minor	57	57	2.1	60
1552159761000	2019-03-09 19:29:21 UTC	pdp	audit	-1473	-1473	3.1	60
1552160320000	2019-03-09 19:38:40 UTC	ts	audit	4556	4556	0.9	60
1552160358000	2019-03-09 19:39:18 UTC	ts	minor	-54	-54	1.3	59
1552243273000	2019-03-10 18:41:13 UTC	pdp	audit	-2562	-2562	2.1	60
1552243389000	2019-03-10 18:43:09 UTC	ts	audit	3238	3238	1.0	60
1552283645000	2019-03-11 05:54:05 UTC	ts	minor	69	69	0.3	60
1552305231000	2019-03-11 11:53:51 UTC	pdp	minor	58	58	1.1	60
1552305231000	2019-03-11 11:53:51 UTC	ts	minor	71	71	2.1	60
1552313029000	2019-03-11 14:03:49 UTC	ts	minor	77	77	3.2	60
1552313078000	2019-03-11 14:04:38 UTC	ts	minor	103	103	1.7	59
1552317700000	2019-03-11 15:21:40 UTC	pdp	minor	-90	-90	2.8	60
1552318082000	2019-03-11 15:28:02 UTC	ts	minor	76	76	2.7	60
1552318103000	2019-03-11 15:28:23 UTC	pdp	minor	-200	18	3.8	60
1552318118000	2019-03-11 15:28:38 UTC	pdp	minor	218	18	3.3	59
1552318247000	2019-03-11 15:30:47 UTC	pdp	minor	70	70	1.6	60
1552318301000	2019-03-11 15:31:41 UTC	pdp	minor	68	68	2.2	59
1552318551000	2019-03-11 15:35:51 UTC	pdp	minor	114	114	3.6	60
1552323747000	2019-03-11 17:02:27 UTC	ts	minor	129	129	2.9	60
1552325825000	2019-03-11 17:37:05 UTC	ts	minor	60	60	2.5	60
1552325828000	2019-03-11 17:37:08 UTC	pdp	minor	97	97	2.9	60
1552330645000	2019-03-11 18:57:25 UTC	pdp	minor	83	83	1.7	60
1552330821000	2019-03-11 19:00:21 UTC	pdp	minor	71	71	2.3	60
1552333610000	2019-03-11 19:46:50 UTC	ts	audit	6187	6187	0.9	60
1552334927000	2019-03-11 20:08:47 UTC	pdp	audit	-13281	-13281	5.3	60
1552336388000	2019-03-11 20:33:08 UTC	pdp	minor	219	219	5.0	60
1552338003000	2019-03-11 21:00:03 UTC	pdp	minor	90	90	3.5	60
1552340343000	2019-03-11 21:39:03 UTC	pdp	minor	122	122	1.9	60
1552342720000	2019-03-11 22:18:40 UTC	pdp	minor	89	89	0.2	60
1552363533000	2019-03-12 04:05:33 UTC	pdp	minor	141	141	0.8	60
1552370017000	2019-03-12 05:53:37 UTC	pdp	minor	113	113	1.1	60
1552370017000	2019-03-12 05:53:37 UTC	ts	minor	170	170	2.0	60
1552374559000	2019-03-12 07:09:19 UTC	ts	minor	69	69	1.1	60
1552379655000	2019-03-12 08:34:15 UTC	ts	minor	59	59	2.1	60
1552385202000	2019-03-12 10:06:42 UTC	ts	minor	164	164	2.1	60
1552385825000	2019-03-12 10:17:05 UTC	ts	minor	100	100	1.3	60
1552393027000	2019-03-12 12:17:07 UTC	pdp	minor	54	54	1.7	60
1552395232000	2019-03-12 12:53:52 UTC	pdp	minor	-60	-60	2.8	60
1552405759000	2019-03-12 15:49:19 UTC	pdp	minor	93	93	3.4	60
1552415164000	2019-03-12 18:26:04 UTC	ts	audit	6447	6447	2.1	60
1552415178000	2019-03-12 18:26:18 UTC	pdp	audit	11681	11681	3.2	60
1552418697000	2019-03-12 19:24:57 UTC	pdp	minor	104	104	0.9	60
1552423284000	2019-03-12 20:41:24 UTC	ts	minor	-65	-65	1.9	60
1552425815000	2019-03-12 21:23:35 UTC	ts	minor	-69	-69	0.5	60
1552427634000	2019-03-12 21:53:54 UTC	ts	minor	67	67	0.8	60
1552428446000	2019-03-12 22:07:26 UTC	ts	minor	53	53	0.3	60
1552428999000	2019-03-12 22:16:39 UTC	ts	minor	-53	-53	0.7	60
1552429647000	2019-03-12 22:27:27 UTC	ts	minor	-58	-58	1.7	60
1552431157000	2019-03-12 22:52:37 UTC	ts	minor	-60	-60	1.6	60
1552432745000	2019-03-12 23:19:05 UTC	ts	minor	-64	-64	0.7	60
1552432963000	2019-03-12 23:22:43 UTC	ts	minor	-57	-57	0.8	60
1552437910000	2019-03-13 00:45:10 UTC	ts	minor	-61	-61	1.6	60
1552442628000	2019-03-13 02:03:48 UTC	ts	minor	70	70	1.1	60
1552443570000	2019-03-13 02:19:30 UTC	pdp	minor	58	58	1.5	60
1552443911000	2019-03-13 02:25:11 UTC	ts	minor	-55	-55	2.4	60
1552446990000	2019-03-13 03:16:30 UTC	ts	minor	-56	-56	2.6	60
1552448361000	2019-03-13 03:39:21 UTC	ts	minor	62	62	0.8	60
1552480222000	2019-03-13 12:30:22 UTC	ts	minor	99	99	2.8	60
1552481330000	2019-03-13 12:48:50 UTC	pdp	minor	86	86	1.7	60
1552488584000	2019-03-13 14:49:44 UTC	pdp	minor	90	90	2.2	60
1552493520000	2019-03-13 16:12:00 UTC	pdp	minor	71	71	2.6	60
1552494649000	2019-03-13 16:30:49 UTC	pdp	minor	64	64	2.2	60
1552495878000	2019-03-13 16:51:18 UTC	ts	minor	90	90	2.0	60
1552496132000	2019-03-13 16:55:32 UTC	pdp	minor	70	70	2.4	60
1552496466000	2019-03-13 17:01:06 UTC	ts	minor	87	87	2.1	60
1552496715000	2019-03-13 17:05:15 UTC	pdp	minor	63	63	2.8	60
1552496762000	2019-03-13 17:06:02 UTC	pdp	minor	63	63	1.6	59
1552502098000	2019-03-13 18:34:58 UTC	pdp	audit	-2872	-2872	1.4	60
1552502251000	2019-03-13 18:37:31 UTC	ts	audit	4908	4908	2.5	60
1552515000000	2019-03-13 22:10:00 UTC	pdp	minor	61	61	1.4	60
1552519055000	2019-03-13 23:17:35 UTC	pdp	minor	51	51	0.6	60
1552525242000	2019-03-14 01:00:42 UTC	pdp	minor	66	66	1.3	60
1552532697000	2019-03-14 03:04:57 UTC	ts	minor	63	63	1.9	60
1552570597000	2019-03-14 13:36:37 UTC	ts	minor	94	94	1.1	60
1552570815000	2019-03-14 13:40:15 UTC	pdp	minor	57	57	1.3	60
1552576094000	2019-03-14 15:08:14 UTC	pdp	minor	-421	-421	3.8	60
1552576094000	2019-03-14 15:08:14 UTC	ts	minor	-397	-397	2.4	60
1552579621000	2019-03-14 16:07:01 UTC	pdp	minor	66	66	2.0	60
1552588828000	2019-03-14 18:40:28 UTC	pdp	minor	123	123	2.4	60
1552589411000	2019-03-14 18:50:11 UTC	ts	audit	6131	6131	1.1	60
1552665478000	2019-03-15 15:57:58 UTC	pdp	minor	69	69	1.7	60
1552675325000	2019-03-15 18:42:05 UTC	pdp	minor	-378	-378	2.2	60
1552675428000	2019-03-15 18:43:48 UTC	ts	audit	5364	5364	1.5	60
1552679111000	2019-03-15 19:45:11 UTC	pdp	minor	61	61	1.5	60
1552755919000	2019-03-16 17:05:19 UTC	pdp	minor	55	55	1.9	60
1552762652000	2019-03-16 18:57:32 UTC	ts	audit	3214	3305	1.9	60
1552762658000	2019-03-16 18:57:38 UTC	ts	audit	91	3305	1.6	59
1552763033000	2019-03-16 19:03:53 UTC	pdp	audit	-3432	-3432	1.4	60
1552764924000	2019-03-16 19:35:24 UTC	pdp	minor	75	75	1.8	60
1552768317000	2019-03-16 20:31:57 UTC	pdp	minor	59	59	1.2	60
1552769462000	2019-03-16 20:51:02 UTC	pdp	minor	147	147	2.2	60
1552797325000	2019-03-17 04:35:25 UTC	pdp	minor	52	52	1.6	60
1552797325000	2019-03-17 04:35:25 UTC	ts	minor	82	82	2.5	60
1552798459000	2019-03-17 04:54:19 UTC	pdp	minor	63	63	1.2	60
1552798459000	2019-03-17 04:54:19 UTC	ts	minor	86	86	2.2	60
1552803045000	2019-03-17 06:10:45 UTC	ts	minor	73	73	2.5	60
1552826539000	2019-03-17 12:42:19 UTC	pdp	minor	115	115	4.8	60
1552833909000	2019-03-17 14:45:09 UTC	pdp	minor	80	80	2.6	60
1552833909000	2019-03-17 14:45:09 UTC	ts	minor	108	108	2.7	60
1552838031000	2019-03-17 15:53:51 UTC	ts	minor	63	63	2.4	60
1552839389000	2019-03-17 16:16:29 UTC	ts	minor	90	90	2.1	60
1552840685000	2019-03-17 16:38:05 UTC	pdp	minor	71	71	2.5	60
1552847504000	2019-03-17 18:31:44 UTC	ts	audit	7709	7709	1.5	60
1552847570000	2019-03-17 18:32:50 UTC	pdp	audit	2334	2334	2.3	60
1552849545000	2019-03-17 19:05:45 UTC	ts	minor	-63	-63	1.2	60
1552882292000	2019-03-18 04:11:32 UTC	ts	minor	56	56	0.6	60
1552883108000	2019-03-18 04:25:08 UTC	ts	minor	-62	76	3.0	60
1552883117000	2019-03-18 04:25:17 UTC	ts	minor	71	76	2.7	59
1552883145000	2019-03-18 04:25:45 UTC	ts	minor	67	76	0.7	58
1552883383000	2019-03-18 04:29:43 UTC	ts	minor	62	62	1.7	60
1552883608000	2019-03-18 04:33:28 UTC	ts	minor	65	65	0.5	60
1552884006000	2019-03-18 04:40:06 UTC	ts	minor	72	72	0.3	60
1552884227000	2019-03-18 04:43:47 UTC	ts	minor	-57	-57	2.0	60
1552885090000	2019-03-18 04:58:10 UTC	ts	minor	58	58	1.9	60
1552885250000	2019-03-18 05:00:50 UTC	ts	minor	52	52	1.9	60
1552885506000	2019-03-18 05:05:06 UTC	ts	minor	51	51	1.2	60
1552903389000	2019-03-18 10:03:09 UTC	pdp	minor	64	64	2.4	60
1552903399000	2019-03-18 10:03:19 UTC	ts	minor	91	91	2.7	60
1552903636000	2019-03-18 10:07:16 UTC	ts	minor	76	76	3.2	60
1552905527000	2019-03-18 10:38:47 UTC	ts	minor	65	65	1.2	60
1552911578000	2019-03-18 12:19:38 UTC	pdp	minor	103	103	3.2	60
1552918331000	2019-03-18 14:12:11 UTC	pdp	minor	72	72	2.1	60
1552922266000	2019-03-18 15:17:46 UTC	pdp	minor	98	98	1.3	60
1552923477000	2019-03-18 15:37:57 UTC	pdp	minor	69	69	2.9	60
1552928423000	2019-03-18 17:00:23 UTC	pdp	minor	-130	-130	2.2	60
1552934529000	2019-03-18 18:42:09 UTC	pdp	audit	-2685	-2685	2.2	60
1552934969000	2019-03-18 18:49:29 UTC	ts	audit	3728	3728	1.8	60
1552935059000	2019-03-18 18:50:59 UTC	pdp	minor	81	81	1.5	60
1552935059000	2019-03-18 18:50:59 UTC	ts	minor	-149	-149	1.6	60
1552935613000	2019-03-18 19:00:13 UTC	pdp	minor	99	99	2.8	60
1552935966000	2019-03-18 19:06:06 UTC	pdp	minor	69	69	3.1	60
1552942266000	2019-03-18 20:51:06 UTC	pdp	minor	67	67	1.5	60
1552942870000	2019-03-18 21:01:10 UTC	pdp	minor	71	71	1.8	60
1552974078000	2019-03-19 05:41:18 UTC	ts	minor	51	51	1.3	60
1552979685000	2019-03-19 07:14:45 UTC	ts	minor	65	65	1.0	60
1552982066000	2019-03-19 07:54:26 UTC	pdp	minor	89	89	-0.1	60
1552982123000	2019-03-19 07:55:23 UTC	pdp	minor	69	69	-0.8	59
1552982214000	2019-03-19 07:56:54 UTC	pdp	minor	-57	-57	1.1	60
1552982246000	2019-03-19 07:57:26 UTC	pdp	minor	65	-13	0.3	59
1552982268000	2019-03-19 07:57:48 UTC	pdp	minor	-78	-13	0.7	58
1552982310000	2019-03-19 07:58:30 UTC	pdp	minor	-82	-7	2.1	59
1552982321000	2019-03-19 07:58:41 UTC	pdp	minor	75	-7	2.0	58
1552982386000	2019-03-19 07:59:46 UTC	pdp	minor	85	85	-0.8	60
1552982676000	2019-03-19 08:04:36 UTC	pdp	minor	75	152	-1.3	60
1552982677000	2019-03-19 08:04:37 UTC	pdp	minor	77	152	-1.4	59
1552982838000	2019-03-19 08:07:18 UTC	pdp	minor	145	145	-1.6	60
1552982991000	2019-03-19 08:09:51 UTC	pdp	minor	-55	-166	1.5	60
1552982992000	2019-03-19 08:09:52 UTC	pdp	minor	-56	-166	1.5	59
1552982993000	2019-03-19 08:09:53 UTC	pdp	minor	-55	-166	1.5	58
1552983036000	2019-03-19 08:10:36 UTC	pdp	minor	153	36	0.8	57
1552983050000	2019-03-19 08:10:50 UTC	pdp	minor	-59	36	1.2	56
1552983051000	2019-03-19 08:10:51 UTC	pdp	minor	-58	36	1.1	55
1552983171000	2019-03-19 08:12:51 UTC	pdp	minor	157	157	-3.2	60
1552983207000	2019-03-19 08:13:27 UTC	pdp	minor	134	202	-1.8	59
1552983208000	2019-03-19 08:13:28 UTC	pdp	minor	68	202	-1.8	58
1552986526000	2019-03-19 09:08:46 UTC	ts	minor	72	72	3.0	60
1552988982000	2019-03-19 09:49:42 UTC	ts	minor	84	84	1.7	60
1553001274000	2019-03-19 13:14:34 UTC	pdp	minor	53	53	1.9	60
1553002630000	2019-03-19 13:37:10 UTC	pdp	minor	73	73	2.7	60
1553002630000	2019-03-19 13:37:10 UTC	ts	minor	83	83	2.5	60
1553009931000	2019-03-19 15:38:51 UTC	pdp	minor	92	92	2.0	60
1553012851000	2019-03-19 16:27:31 UTC	ts	minor	95	95	1.4	60
1553013343000	2019-03-19 16:35:43 UTC	pdp	minor	55	55	2.5	60
1553013381000	2019-03-19 16:36:21 UTC	ts	minor	89	89	2.5	60
1553013503000	2019-03-19 16:38:23 UTC	ts	minor	72	72	2.0	60
1553016685000	2019-03-19 17:31:25 UTC	pdp	minor	55	55	1.8	60
1553020390000	2019-03-19 18:33:10 UTC	pdp	audit	769	769	1.0	60
1553020846000	2019-03-19 18:40:46 UTC	ts	audit	7535	7535	1.1	60
1553051267000	2019-03-20 03:07:47 UTC	ts	minor	54	54	1.4	60
1553069432000	2019-03-20 08:10:32 UTC	pdp	minor	53	53	2.3	60
1553070682000	2019-03-20 08:31:22 UTC	pdp	minor	127	127	3.7	60
